Customer,Date,Product_weight,Product_price,Gender,Branch/Locker,Location,InvoiceId
JDI514268,2022-10-06,5.41,13525.0,M,G-Location 3,Yerevan,INV-3688
BSB338185,2022-10-06,6.59,42835.0,M,G-Location 4,Yerevan,INV-3689
HRH793456,2022-10-06,4.95,27225.0,F,G-Location 1,Yerevan,INV-3690
QOK936627,2022-10-06,1.57,3140.0,M,G-Location 2,Yerevan,INV-3691
UTE313296,2022-10-06,3.35,16750.0,F,G-Location 5,Yerevan,INV-3692
ZJF744789,2022-10-06,1.44,3600.0,M,G-Location 2,Yerevan,INV-3693
BZU582869,2022-10-06,4.54,24970.0,F,G-Location 2,Yerevan,INV-3694
FAA196117,2022-10-06,1.62,8910.0,M,G-Location 4,Yerevan,INV-3695
IMR295970,2022-10-06,6.63,33150.0,F,G-Location 3,Yerevan,INV-3696
ZRJ757323,2022-10-06,1.54,3080.0,M,G-Location 4,Yerevan,INV-3697
JTZ101767,2022-10-06,4.76,9520.0,M,G-Location 4,Yerevan,INV-3698
QRM459277,2022-10-06,0.81,1620.0,F,G-Location 4,Yerevan,INV-3699
NMP646894,2022-10-06,5.64,33840.0,F,G-Location 5,Yerevan,INV-3700
MQD290542,2022-10-07,3.54,19470.0,F,G-Location 2,Yerevan,INV-3701
YCA625798,2022-10-07,6.25,37500.0,F,G-Location 3,Yerevan,INV-3702
JZI636947,2022-10-07,4.32,23760.0,M,G-Location 5,Yerevan,INV-3703
CNJ857843,2022-10-07,1.32,3300.0,M,G-Location 4,Yerevan,INV-3704
TPK429267,2022-10-07,5.35,10700.0,F,G-Location 2,Yerevan,INV-3705
JNP624987,2022-10-07,0.39,3120.0,F,G-Location 2,Yerevan,INV-3706
ALN161735,2022-10-07,0.52,3120.0,F,G-Location 4,Yerevan,INV-3707
APU233201,2022-10-07,4.35,28275.0,F,G-Location 1,Yerevan,INV-3708
PWZ792343,2022-10-07,3.98,23880.0,M,G-Location 2,Yerevan,INV-3709
SHW893449,2022-10-07,7.82,19550.0,F,G-Location 3,Yerevan,INV-3710
IQY586007,2022-10-07,7.62,49530.0,F,G-Location 4,Yerevan,INV-3711
CWM614952,2022-10-07,4.53,11325.0,F,G-Location 1,Yerevan,INV-3712
BZD753201,2022-10-07,7.32,43920.0,F,G-Location 2,Yerevan,INV-3713
YCU463604,2022-10-07,0.43,860.0,F,G-Location 3,Yerevan,INV-3714
FWP182898,2022-10-07,3.96,21780.0,F,G-Location 5,Yerevan,INV-3715
ESZ996715,2022-10-07,6.83,54640.0,F,G-Location 4,Yerevan,INV-3716
FXM767594,2022-10-07,0.88,5280.0,F,G-Location 1,Yerevan,INV-3717
CWV577251,2022-10-07,4.5,27000.0,F,G-Location 5,Yerevan,INV-3718
OFC238514,2022-10-07,5.25,31500.0,M,G-Location 2,Yerevan,INV-3719
BLR955078,2022-10-07,4.75,28500.0,F,G-Location 5,Yerevan,INV-3720
JTN895343,2022-10-07,1.32,6600.0,M,G-Location 4,Yerevan,INV-3721
HSZ814206,2022-10-07,0.78,4680.0,F,G-Location 1,Yerevan,INV-3722
NVI334397,2022-10-07,1.37,10960.0,M,G-Location 3,Yerevan,INV-3723
JVY701081,2022-10-07,1.64,8200.0,M,G-Location 3,Yerevan,INV-3724
DKJ815708,2022-10-07,7.58,41690.0,M,G-Location 4,Yerevan,INV-3725
QPS812883,2022-10-07,6.78,33900.0,F,G-Location 5,Yerevan,INV-3726
EKM972018,2022-10-07,1.09,7085.000000000001,M,G-Location 1,Yerevan,INV-3727
HBT386322,2022-10-07,3.8,20900.0,F,G-Location 1,Yerevan,INV-3728
SFM109363,2022-10-07,1.01,2525.0,M,G-Location 5,Yerevan,INV-3729
YKC215761,2022-10-07,3.52,28160.0,M,G-Location 4,Yerevan,INV-3730
QJJ945973,2022-10-07,3.57,19635.0,F,G-Location 2,Yerevan,INV-3731
CXS667891,2022-10-07,0.29,2320.0,M,G-Location 4,Yerevan,INV-3732
DWY968025,2022-10-07,3.25,19500.0,M,G-Location 3,Yerevan,INV-3733
OGQ376867,2022-10-07,7.73,50245.0,M,G-Location 4,Yerevan,INV-3734
JHJ852181,2022-10-07,2.64,21120.0,M,G-Location 1,Yerevan,INV-3735
KND135723,2022-10-07,3.78,18900.0,F,G-Location 4,Yerevan,INV-3736
KPQ105947,2022-10-07,3.12,20280.0,F,G-Location 4,Yerevan,INV-3737
QZT944242,2022-10-07,7.36,44160.0,M,G-Location 1,Yerevan,INV-3738
RLT630950,2022-10-07,6.12,33660.0,M,G-Location 5,Yerevan,INV-3739
ATO782340,2022-10-07,6.58,42770.0,M,G-Location 4,Yerevan,INV-3740
VDY688455,2022-10-07,0.61,3660.0,F,G-Location 4,Yerevan,INV-3741
KNB410468,2022-10-07,1.04,2080.0,M,G-Location 4,Yerevan,INV-3742
HVW990354,2022-10-07,5.26,13150.0,M,G-Location 3,Yerevan,INV-3743
APE590777,2022-10-07,6.45,41925.0,M,G-Location 1,Yerevan,INV-3744
TFG320229,2022-10-07,0.28,700.0000000000001,M,G-Location 3,Yerevan,INV-3745
ZEX372672,2022-10-07,6.09,48720.0,M,G-Location 5,Yerevan,INV-3746
IKC816503,2022-10-07,5.84,14600.0,F,G-Location 4,Yerevan,INV-3747
AKI859017,2022-10-07,5.43,43440.0,M,G-Location 5,Yerevan,INV-3748
JRJ931259,2022-10-07,5.09,40720.0,M,G-Location 1,Yerevan,INV-3749
JPH506792,2022-10-07,7.93,51545.0,F,G-Location 3,Yerevan,INV-3750
OZR403296,2022-10-07,3.47,17350.0,M,G-Location 1,Yerevan,INV-3751
GEB645224,2022-10-07,6.66,43290.0,F,G-Location 2,Yerevan,INV-3752
YFM720978,2022-10-07,1.97,15760.0,F,G-Location 1,Yerevan,INV-3753
NPH386066,2022-10-07,3.92,9800.0,M,G-Location 1,Yerevan,INV-3754
XQS966092,2022-10-07,7.49,18725.0,M,G-Location 5,Yerevan,INV-3755
CDM348023,2022-10-07,6.76,43940.0,M,G-Location 2,Yerevan,INV-3756
LPM479909,2022-10-07,3.68,20240.0,M,G-Location 4,Yerevan,INV-3757
NUZ596095,2022-10-07,7.77,62160.0,M,G-Location 5,Yerevan,INV-3758
BZD753201,2022-10-07,4.4,24200.000000000004,F,G-Location 1,Yerevan,INV-3759
JRH587735,2022-10-07,1.06,2120.0,F,G-Location 2,Yerevan,INV-3760
PBI351070,2022-10-07,0.48,3840.0,F,G-Location 2,Yerevan,INV-3761
OAI214788,2022-10-07,6.23,40495.0,M,G-Location 3,Yerevan,INV-3762
SCK314236,2022-10-07,2.31,11550.0,F,G-Location 5,Yerevan,INV-3763
DBF368884,2022-10-07,5.86,32230.0,F,G-Location 3,Yerevan,INV-3764
TTA391209,2022-10-07,5.13,10260.0,F,G-Location 4,Yerevan,INV-3765
WTP516206,2022-10-07,5.05,12625.0,M,G-Location 5,Yerevan,INV-3766
IVT271179,2022-10-07,5.74,11480.0,F,G-Location 2,Yerevan,INV-3767
MJY504177,2022-10-07,6.18,15450.0,F,G-Location 4,Yerevan,INV-3768
FZM846507,2022-10-07,2.91,14550.0,M,G-Location 4,Yerevan,INV-3769
WIA723911,2022-10-07,5.08,27940.0,M,G-Location 1,Yerevan,INV-3770
NER960394,2022-10-07,6.4,16000.0,F,G-Location 3,Yerevan,INV-3771
KLK855321,2022-10-07,3.06,6120.0,F,G-Location 5,Yerevan,INV-3772
YNB371582,2022-10-07,3.15,20475.0,M,G-Location 5,Yerevan,INV-3773
CUU794008,2022-10-07,0.66,3300.0,M,G-Location 5,Yerevan,INV-3774
XKB428827,2022-10-07,0.52,2860.0,M,G-Location 1,Yerevan,INV-3775
QPJ627993,2022-10-07,2.49,13695.000000000002,M,G-Location 2,Yerevan,INV-3776
SDE186294,2022-10-07,4.57,11425.0,F,G-Location 1,Yerevan,INV-3777
MRR670951,2022-10-07,4.09,8180.0,M,G-Location 4,Yerevan,INV-3778
MCY811715,2022-10-07,4.35,21750.0,F,G-Location 2,Yerevan,INV-3779
DUP552666,2022-10-07,1.99,9950.0,F,G-Location 4,Yerevan,INV-3780
UTH545899,2022-10-07,5.56,11120.0,F,G-Location 3,Yerevan,INV-3781
AXM110640,2022-10-07,2.71,13550.0,F,G-Location 1,Yerevan,INV-3782
KIE673987,2022-10-07,7.79,38950.0,M,G-Location 4,Yerevan,INV-3783
GKY921617,2022-10-07,7.27,14540.0,F,G-Location 2,Yerevan,INV-3784
XAV609194,2022-10-07,4.06,26390.0,F,G-Location 2,Yerevan,INV-3785
KHO202583,2022-10-07,4.77,11924.999999999998,F,G-Location 4,Yerevan,INV-3786
ELL454825,2022-10-07,4.27,10674.999999999998,M,G-Location 1,Yerevan,INV-3787
CEK851865,2022-10-07,1.52,9880.0,F,G-Location 4,Yerevan,INV-3788
HOK381960,2022-10-07,1.71,3420.0,M,G-Location 1,Yerevan,INV-3789
YSF607162,2022-10-07,4.63,30095.0,F,G-Location 3,Yerevan,INV-3790
KLK855321,2022-10-07,7.24,43440.0,F,G-Location 5,Yerevan,INV-3791
LKD183631,2022-10-07,5.36,10720.0,F,G-Location 3,Yerevan,INV-3792
OFO244738,2022-10-07,6.67,43355.0,F,G-Location 1,Yerevan,INV-3793
BDX883407,2022-10-07,2.23,4460.0,F,G-Location 2,Yerevan,INV-3794
FLU304593,2022-10-07,4.99,24950.0,F,G-Location 2,Yerevan,INV-3795
VNQ859753,2022-10-07,6.72,53760.0,F,G-Location 4,Yerevan,INV-3796
VLP635285,2022-10-07,3.47,20820.0,M,G-Location 4,Yerevan,INV-3797
BIK791385,2022-10-07,2.12,16960.0,F,G-Location 4,Yerevan,INV-3798
NOQ190211,2022-10-07,4.88,9760.0,M,G-Location 5,Yerevan,INV-3799
OLG478891,2022-10-07,3.25,26000.0,F,G-Location 5,Yerevan,INV-3800
CLN380160,2022-10-08,0.89,5785.0,F,G-Location 5,Yerevan,INV-3801
BVM421078,2022-10-08,4.94,12350.000000000002,M,G-Location 5,Yerevan,INV-3802
USA327924,2022-10-08,5.09,27995.0,F,G-Location 1,Yerevan,INV-3803
TPM445749,2022-10-08,3.01,19565.0,F,G-Location 3,Yerevan,INV-3804
CDM348023,2022-10-08,5.89,29450.0,M,G-Location 2,Yerevan,INV-3805
RLT630950,2022-10-08,6.85,17125.0,M,G-Location 5,Yerevan,INV-3806
DJS936594,2022-10-08,6.62,39720.0,F,G-Location 3,Yerevan,INV-3807
XFA886209,2022-10-08,3.95,25675.0,M,G-Location 4,Yerevan,INV-3808
NKV346031,2022-10-08,4.69,11725.000000000002,F,G-Location 2,Yerevan,INV-3809
PVI242524,2022-10-08,5.52,35880.0,F,G-Location 1,Yerevan,INV-3810
KEO341839,2022-10-08,0.71,1775.0,M,G-Location 4,Yerevan,INV-3811
HHG792027,2022-10-08,4.09,10225.0,M,G-Location 3,Yerevan,INV-3812
QHY996856,2022-10-08,5.92,38480.0,F,G-Location 3,Yerevan,INV-3813
UTD140894,2022-10-08,5.39,32340.0,M,G-Location 2,Yerevan,INV-3814
WDO200846,2022-10-08,4.14,20700.0,F,G-Location 1,Yerevan,INV-3815
HAZ387909,2022-10-08,5.84,37960.0,F,G-Location 3,Yerevan,INV-3816
GNY646774,2022-10-08,0.6,3300.0,M,G-Location 5,Yerevan,INV-3817
SXD157361,2022-10-08,5.92,35520.0,M,G-Location 1,Yerevan,INV-3818
OEX293175,2022-10-08,6.3,31500.0,F,G-Location 5,Yerevan,INV-3819
DPU798743,2022-10-08,1.88,10340.0,M,G-Location 2,Yerevan,INV-3820
CPH938962,2022-10-08,7.56,41580.0,F,G-Location 2,Yerevan,INV-3821
ZMN949652,2022-10-08,2.41,13255.0,F,G-Location 2,Yerevan,INV-3822
HFP792983,2022-10-08,7.0,38500.0,F,G-Location 1,Yerevan,INV-3823
TCC531741,2022-10-08,5.28,31680.0,F,G-Location 5,Yerevan,INV-3824
IGQ452090,2022-10-08,6.53,16325.0,F,G-Location 1,Yerevan,INV-3825
BZL398496,2022-10-08,5.21,10420.0,F,G-Location 2,Yerevan,INV-3826
XCA686212,2022-10-08,2.94,7350.0,M,G-Location 2,Yerevan,INV-3827
UQY945571,2022-10-08,6.0,36000.0,F,G-Location 1,Yerevan,INV-3828
AFR265103,2022-10-08,6.0,48000.0,F,G-Location 4,Yerevan,INV-3829
MHB703067,2022-10-08,4.69,25795.000000000004,M,G-Location 4,Yerevan,INV-3830
SFZ492928,2022-10-08,2.48,6200.0,F,G-Location 3,Yerevan,INV-3831
BJS968661,2022-10-08,2.55,5100.0,M,G-Location 2,Yerevan,INV-3832
XZE513763,2022-10-08,6.05,39325.0,M,G-Location 2,Yerevan,INV-3833
XZH654364,2022-10-08,1.57,10205.0,M,G-Location 3,Yerevan,INV-3834
VQG795152,2022-10-08,2.4,15600.0,F,G-Location 2,Yerevan,INV-3835
HHW662078,2022-10-08,0.61,3660.0,M,G-Location 4,Yerevan,INV-3836
GWM888137,2022-10-08,5.85,11700.0,M,G-Location 3,Yerevan,INV-3837
VKE541154,2022-10-08,5.32,29260.0,M,G-Location 4,Yerevan,INV-3838
BEM575750,2022-10-08,4.85,31525.0,F,G-Location 4,Yerevan,INV-3839
YWU617654,2022-10-08,7.95,47700.0,F,G-Location 4,Yerevan,INV-3840
FMV107407,2022-10-08,4.35,34800.0,F,G-Location 1,Yerevan,INV-3841
GUS776209,2022-10-08,2.33,5825.0,M,G-Location 1,Yerevan,INV-3842
XWM364845,2022-10-08,0.7,4550.0,M,G-Location 4,Yerevan,INV-3843
IPI375779,2022-10-08,3.31,21515.0,F,G-Location 5,Yerevan,INV-3844
OVP343989,2022-10-08,6.49,35695.0,M,G-Location 3,Yerevan,INV-3845
FQF560662,2022-10-08,0.96,1920.0,F,G-Location 2,Yerevan,INV-3846
BLT752388,2022-10-08,7.25,18125.0,F,G-Location 5,Yerevan,INV-3847
UTW642140,2022-10-08,6.79,37345.0,F,G-Location 4,Yerevan,INV-3848
NLZ687771,2022-10-08,6.64,13280.0,M,G-Location 5,Yerevan,INV-3849
TOZ944692,2022-10-08,6.18,37080.0,M,G-Location 2,Yerevan,INV-3850
YHK376261,2022-10-08,2.09,5225.0,M,G-Location 4,Yerevan,INV-3851
NBE227365,2022-10-08,5.49,30195.0,M,G-Location 2,Yerevan,INV-3852
WNI722942,2022-10-08,0.62,3410.0,M,G-Location 1,Yerevan,INV-3853
LAW390630,2022-10-08,3.16,6320.0,M,G-Location 2,Yerevan,INV-3854
FUW131482,2022-10-08,3.09,20085.0,M,G-Location 5,Yerevan,INV-3855
YXS700863,2022-10-08,0.6,3600.0,M,G-Location 1,Yerevan,INV-3856
YZZ781755,2022-10-08,5.83,34980.0,F,G-Location 3,Yerevan,INV-3857
ETP442759,2022-10-08,2.32,18560.0,F,G-Location 1,Yerevan,INV-3858
MKG256657,2022-10-08,4.04,10100.0,M,G-Location 2,Yerevan,INV-3859
CVG737617,2022-10-08,1.04,6760.0,F,G-Location 3,Yerevan,INV-3860
JWA426555,2022-10-08,5.58,11160.0,M,G-Location 5,Yerevan,INV-3861
LBJ393615,2022-10-08,7.45,37250.0,M,G-Location 5,Yerevan,INV-3862
AQO509258,2022-10-08,3.85,21175.0,M,G-Location 2,Yerevan,INV-3863
XSB210061,2022-10-08,2.52,15120.0,M,G-Location 1,Yerevan,INV-3864
HXT870485,2022-10-08,7.4,44400.0,F,G-Location 2,Yerevan,INV-3865
IJU447576,2022-10-08,2.22,11100.000000000002,F,G-Location 1,Yerevan,INV-3866
UYU583730,2022-10-08,5.55,44400.0,F,G-Location 5,Yerevan,INV-3867
HAB911842,2022-10-08,7.97,43835.0,F,G-Location 1,Yerevan,INV-3868
TJK603921,2022-10-08,2.65,13250.0,M,G-Location 1,Yerevan,INV-3869
RVO943915,2022-10-08,6.89,37895.0,M,G-Location 5,Yerevan,INV-3870
NER960394,2022-10-08,3.94,23640.0,F,G-Location 2,Yerevan,INV-3871
WCC510596,2022-10-08,3.41,6820.0,M,G-Location 1,Yerevan,INV-3872
YUU458900,2022-10-08,5.33,31980.0,F,G-Location 5,Yerevan,INV-3873
ISJ999523,2022-10-08,3.12,24960.0,F,G-Location 2,Yerevan,INV-3874
ROO490310,2022-10-08,2.9,14500.0,F,G-Location 1,Yerevan,INV-3875
WUG928609,2022-10-08,1.15,2300.0,F,G-Location 4,Yerevan,INV-3876
VBV804469,2022-10-08,0.69,4140.0,M,G-Location 4,Yerevan,INV-3877
VAK166047,2022-10-08,1.0,2000.0,M,G-Location 4,Yerevan,INV-3878
BIK791385,2022-10-08,6.34,41210.0,F,G-Location 3,Yerevan,INV-3879
YIP466497,2022-10-08,6.66,39960.0,M,G-Location 4,Yerevan,INV-3880
SQP659692,2022-10-08,5.82,34920.0,F,G-Location 5,Yerevan,INV-3881
COG533445,2022-10-08,4.16,10400.0,F,G-Location 1,Yerevan,INV-3882
CRZ479472,2022-10-08,7.19,17975.0,F,G-Location 1,Yerevan,INV-3883
UTQ438172,2022-10-08,5.2,33800.0,M,G-Location 5,Yerevan,INV-3884
DBF577963,2022-10-08,4.34,10850.0,M,G-Location 3,Yerevan,INV-3885
VBP326613,2022-10-08,2.66,21280.0,F,G-Location 3,Yerevan,INV-3886
DNQ647002,2022-10-08,4.03,10075.0,M,G-Location 2,Yerevan,INV-3887
QDA819257,2022-10-08,1.41,7050.0,F,G-Location 3,Yerevan,INV-3888
SMX801693,2022-10-08,7.78,50570.0,F,G-Location 2,Yerevan,INV-3889
CSC342986,2022-10-08,4.28,27820.0,M,G-Location 5,Yerevan,INV-3890
FWP182898,2022-10-08,3.66,20130.0,F,G-Location 2,Yerevan,INV-3891
PVM909377,2022-10-08,0.8,2000.0,F,G-Location 4,Yerevan,INV-3892
RPY266895,2022-10-08,1.13,2824.9999999999995,M,G-Location 3,Yerevan,INV-3893
RKB343372,2022-10-08,3.49,22685.0,M,G-Location 2,Yerevan,INV-3894
ZDX997459,2022-10-08,3.56,8900.0,M,G-Location 1,Yerevan,INV-3895
YYY799208,2022-10-08,4.59,25245.0,F,G-Location 5,Yerevan,INV-3896
DNQ647002,2022-10-08,4.17,20850.0,M,G-Location 1,Yerevan,INV-3897
AJL390915,2022-10-08,3.31,8275.0,M,G-Location 2,Yerevan,INV-3898
VCP731184,2022-10-08,7.15,57200.0,M,G-Location 1,Yerevan,INV-3899
EXL262757,2022-10-08,2.8,18200.0,F,G-Location 5,Yerevan,INV-3900
NST739614,2022-10-09,5.28,29040.0,F,G-Location 3,Yerevan,INV-3901
WTP516206,2022-10-09,4.73,9460.0,M,G-Location 1,Yerevan,INV-3902
WCA420364,2022-10-09,1.87,11220.0,F,G-Location 3,Yerevan,INV-3903
LOQ121084,2022-10-09,1.73,4325.0,F,G-Location 4,Yerevan,INV-3904
FVX520699,2022-10-09,1.11,6660.000000000001,F,G-Location 3,Yerevan,INV-3905
NWO427929,2022-10-09,1.23,6150.0,F,G-Location 5,Yerevan,INV-3906
FDL133876,2022-10-09,0.91,1820.0,F,G-Location 4,Yerevan,INV-3907
HZJ384560,2022-10-09,1.24,8060.0,F,G-Location 3,Yerevan,INV-3908
VER517716,2022-10-09,3.98,7960.0,F,G-Location 1,Yerevan,INV-3909
FJQ300369,2022-10-09,6.58,32900.0,F,G-Location 3,Yerevan,INV-3910
UCG525096,2022-10-09,5.95,11900.0,F,G-Location 4,Yerevan,INV-3911
FSX857220,2022-10-09,1.72,3440.0,M,G-Location 3,Yerevan,INV-3912
FAA196117,2022-10-09,2.02,10100.0,M,G-Location 5,Yerevan,INV-3913
PYE407524,2022-10-09,2.65,14575.0,F,G-Location 3,Yerevan,INV-3914
OWY700597,2022-10-09,7.76,62080.0,M,G-Location 5,Yerevan,INV-3915
JHW844267,2022-10-09,4.43,24365.0,M,G-Location 5,Yerevan,INV-3916
SCQ139691,2022-10-09,6.78,54240.0,M,G-Location 5,Yerevan,INV-3917
OUZ710189,2022-10-09,6.63,16575.0,M,G-Location 3,Yerevan,INV-3918
VVY332516,2022-10-09,7.35,36750.0,F,G-Location 4,Yerevan,INV-3919
JRX104745,2022-10-09,3.11,15550.0,M,G-Location 2,Yerevan,INV-3920
AFR265103,2022-10-09,2.98,14900.0,F,G-Location 1,Yerevan,INV-3921
IGV500087,2022-10-09,1.54,8470.0,F,G-Location 3,Yerevan,INV-3922
PSX374322,2022-10-09,0.84,5460.0,M,G-Location 2,Yerevan,INV-3923
IBR748177,2022-10-09,5.89,29450.0,F,G-Location 4,Yerevan,INV-3924
WJX687550,2022-10-09,7.6,38000.0,M,G-Location 3,Yerevan,INV-3925
HAD317567,2022-10-09,7.62,60960.0,F,G-Location 1,Yerevan,INV-3926
XCH152118,2022-10-09,2.17,5425.0,M,G-Location 3,Yerevan,INV-3927
JKK480592,2022-10-09,2.53,20240.0,M,G-Location 1,Yerevan,INV-3928
DPM216474,2022-10-09,3.55,21300.0,M,G-Location 1,Yerevan,INV-3929
JAD277523,2022-10-09,1.56,3900.0,M,G-Location 4,Yerevan,INV-3930
CFA767806,2022-10-09,3.57,28560.0,M,G-Location 1,Yerevan,INV-3931
NQV496104,2022-10-09,5.53,33180.0,F,G-Location 2,Yerevan,INV-3932
PKE675419,2022-10-09,2.13,17040.0,M,G-Location 2,Yerevan,INV-3933
QRM459277,2022-10-09,1.02,6630.0,M,G-Location 4,Yerevan,INV-3934
LGO397551,2022-10-09,4.06,10149.999999999998,F,G-Location 4,Yerevan,INV-3935
QMD617277,2022-10-09,4.27,8540.0,M,G-Location 2,Yerevan,INV-3936
ABK932885,2022-10-09,3.37,26960.0,M,G-Location 3,Yerevan,INV-3937
QHL754023,2022-10-09,2.68,13400.0,M,G-Location 5,Yerevan,INV-3938
WYP843775,2022-10-09,5.95,47600.0,F,G-Location 1,Yerevan,INV-3939
WTT603030,2022-10-09,6.02,39130.0,M,G-Location 4,Yerevan,INV-3940
EWC275582,2022-10-09,2.77,22160.0,M,G-Location 3,Yerevan,INV-3941
RUL973153,2022-10-09,7.22,36100.0,M,G-Location 1,Yerevan,INV-3942
BHP462442,2022-10-09,0.36,2340.0,M,G-Location 3,Yerevan,INV-3943
AWU673517,2022-10-09,5.2,31200.0,F,G-Location 3,Yerevan,INV-3944
WEI453067,2022-10-09,6.18,15450.0,F,G-Location 2,Yerevan,INV-3945
IMD885433,2022-10-09,2.64,17160.0,F,G-Location 4,Yerevan,INV-3946
QOC152683,2022-10-09,2.76,15179.999999999998,M,G-Location 5,Yerevan,INV-3947
XRV888860,2022-10-09,5.48,27400.000000000004,F,G-Location 2,Yerevan,INV-3948
KPR936365,2022-10-09,7.41,59280.0,M,G-Location 1,Yerevan,INV-3949
MIR683176,2022-10-09,3.35,21775.0,F,G-Location 2,Yerevan,INV-3950
DDY123602,2022-10-09,4.03,26195.0,M,G-Location 1,Yerevan,INV-3951
UJL861043,2022-10-09,7.12,56960.0,M,G-Location 1,Yerevan,INV-3952
SFZ492928,2022-10-09,0.69,1724.9999999999998,F,G-Location 4,Yerevan,INV-3953
JQA427212,2022-10-09,5.24,10480.0,F,G-Location 5,Yerevan,INV-3954
TPD228616,2022-10-09,5.81,34860.0,M,G-Location 2,Yerevan,INV-3955
PGP688361,2022-10-09,1.73,13840.0,M,G-Location 4,Yerevan,INV-3956
MVV628502,2022-10-09,4.35,21750.0,M,G-Location 2,Yerevan,INV-3957
YYW924640,2022-10-09,7.15,14300.0,F,G-Location 4,Yerevan,INV-3958
ISI204568,2022-10-09,3.05,15250.0,F,G-Location 1,Yerevan,INV-3959
QYV196131,2022-10-09,0.5,3000.0,F,G-Location 2,Yerevan,INV-3960
UEW289179,2022-10-09,4.71,25905.0,M,G-Location 4,Yerevan,INV-3961
JFR474366,2022-10-09,4.75,9500.0,F,G-Location 5,Yerevan,INV-3962
ZCQ782298,2022-10-09,0.66,3630.0,M,G-Location 2,Yerevan,INV-3963
GIG611119,2022-10-09,1.88,11280.0,F,G-Location 5,Yerevan,INV-3964
DPG441610,2022-10-09,7.61,60880.0,M,G-Location 3,Yerevan,INV-3965
XKE355294,2022-10-09,5.06,40480.0,F,G-Location 3,Yerevan,INV-3966
MKG256657,2022-10-09,6.09,30450.0,F,G-Location 2,Yerevan,INV-3967
DXS670388,2022-10-09,7.06,45890.0,M,G-Location 2,Yerevan,INV-3968
TIF257217,2022-10-09,1.94,3880.0,M,G-Location 1,Yerevan,INV-3969
KZE195215,2022-10-09,5.32,31920.0,M,G-Location 3,Yerevan,INV-3970
XZE513763,2022-10-09,7.53,45180.0,F,G-Location 4,Yerevan,INV-3971
YDG390661,2022-10-09,6.98,38390.0,F,G-Location 3,Yerevan,INV-3972
JWX777387,2022-10-09,1.07,2140.0,F,G-Location 5,Yerevan,INV-3973
ODX805149,2022-10-09,3.97,9925.0,M,G-Location 2,Yerevan,INV-3974
XWP846710,2022-10-09,2.34,18720.0,F,G-Location 2,Yerevan,INV-3975
CJJ781298,2022-10-09,4.02,26130.0,M,G-Location 5,Yerevan,INV-3976
BSZ787236,2022-10-09,6.68,13360.0,F,G-Location 3,Yerevan,INV-3977
QNC444049,2022-10-09,0.61,1220.0,M,G-Location 4,Yerevan,INV-3978
MVC838072,2022-10-09,4.8,24000.0,F,G-Location 1,Yerevan,INV-3979
QDA819257,2022-10-09,0.31,1705.0,M,G-Location 5,Yerevan,INV-3980
TRD576155,2022-10-09,3.72,9300.0,F,G-Location 1,Yerevan,INV-3981
KXO254888,2022-10-09,0.26,2080.0,M,G-Location 3,Yerevan,INV-3982
NXH350544,2022-10-09,5.92,11840.0,M,G-Location 5,Yerevan,INV-3983
ARU357549,2022-10-09,4.48,29120.000000000004,F,G-Location 3,Yerevan,INV-3984
BAH165357,2022-10-09,6.92,34600.0,M,G-Location 2,Yerevan,INV-3985
MPT652445,2022-10-09,1.92,9600.0,F,G-Location 5,Yerevan,INV-3986
DVZ128870,2022-10-09,4.63,23150.0,M,G-Location 1,Yerevan,INV-3987
GRJ285851,2022-10-09,5.71,28550.0,M,G-Location 1,Yerevan,INV-3988
KCC488662,2022-10-09,2.45,13475.000000000002,M,G-Location 3,Yerevan,INV-3989
JUR973659,2022-10-09,1.64,10660.0,F,G-Location 2,Yerevan,INV-3990
NLH627429,2022-10-09,5.42,10840.0,M,G-Location 3,Yerevan,INV-3991
ELL454825,2022-10-09,4.71,9420.0,F,G-Location 2,Yerevan,INV-3992
YDG390661,2022-10-09,1.09,6540.000000000001,F,G-Location 2,Yerevan,INV-3993
CNY857386,2022-10-09,2.0,11000.0,F,G-Location 2,Yerevan,INV-3994
VLK233342,2022-10-09,7.13,46345.0,M,G-Location 5,Yerevan,INV-3995
WGH654513,2022-10-09,7.26,14520.0,M,G-Location 3,Yerevan,INV-3996
MLW411458,2022-10-09,6.44,38640.0,F,G-Location 1,Yerevan,INV-3997
THL229090,2022-10-09,6.17,15425.0,M,G-Location 4,Yerevan,INV-3998
FQG758449,2022-10-09,7.78,42790.0,F,G-Location 3,Yerevan,INV-3999
KEM315928,2022-10-09,1.18,6490.0,F,G-Location 4,Yerevan,INV-4000
VDC998822,2022-10-10,0.35,2800.0,F,G-Location 5,Yerevan,INV-4001
SBP860826,2022-10-10,2.98,5960.0,F,G-Location 5,Yerevan,INV-4002
ABR979310,2022-10-10,3.14,6280.0,M,G-Location 5,Yerevan,INV-4003
LHH840665,2022-10-10,1.41,2820.0,F,G-Location 3,Yerevan,INV-4004
RVB298974,2022-10-10,7.12,42720.0,M,G-Location 5,Yerevan,INV-4005
DTI145461,2022-10-10,2.5,16250.0,F,G-Location 1,Yerevan,INV-4006
ZFZ316415,2022-10-10,3.55,7100.0,F,G-Location 3,Yerevan,INV-4007
WUD919945,2022-10-10,5.89,14725.0,F,G-Location 1,Yerevan,INV-4008
WBP761775,2022-10-10,2.26,14689.999999999998,F,G-Location 2,Yerevan,INV-4009
